Country,Project,Expedition,Location,Date,SiteID,First Observer.x,Second Observer.x,meta_to_deployment_id,First Observer.y,Second Observer.y,Site,Transect,Depth Start,Depth End,Time Start,Time End,Latitude,Longitude,Photos,Logger,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,A1_height,A1_width,A1_length,A2_height,A2_width,A2_length,A3_height,A3_width,A3_length,K1_height,K1_width,K1_length,K2_height,K2_width,K2_length,K3_height,K3_width,K3_length,Notes,Letter,Observer,Species,Amount,Length,Object,Confidence,Artificial_No,Dolphin crossing!
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,4.6,5.2,10:27,10:34,29.497142,34.912672,yes,yes,sandy bottom with stones and mostly dead corals. adjacent to the beach slope made of big rocks (maybe artificialy made),S,S,S,S,R,S,S,S,S,R,S,S,S,R,S,S,S,R,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Cantherhines pardalis,1,16,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,4.6,5.2,10:27,10:34,29.497142,34.912672,yes,yes,sandy bottom with stones and mostly dead corals. adjacent to the beach slope made of big rocks (maybe artificialy made),S,S,S,S,R,S,S,S,S,R,S,S,S,R,S,S,S,R,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Scarus ferrugineus,1,24,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,4.6,5.2,10:27,10:34,29.497142,34.912672,yes,yes,sandy bottom with stones and mostly dead corals. adjacent to the beach slope made of big rocks (maybe artificialy made),S,S,S,S,R,S,S,S,S,R,S,S,S,R,S,S,S,R,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Scarus ferrugineus,1,40,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,4.6,5.2,10:27,10:34,29.497142,34.912672,yes,yes,sandy bottom with stones and mostly dead corals. adjacent to the beach slope made of big rocks (maybe artificialy made),S,S,S,S,R,S,S,S,S,R,S,S,S,R,S,S,S,R,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Sufflamen albicaudatus,2,16,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,4.6,5.2,10:27,10:34,29.497142,34.912672,yes,yes,sandy bottom with stones and mostly dead corals. adjacent to the beach slope made of big rocks (maybe artificialy made),S,S,S,S,R,S,S,S,S,R,S,S,S,R,S,S,S,R,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Zebrasoma xanthurum,1,16,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Eviota guttata,1,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Eviota guttata,1,1,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Pomacentrus trichrourus,2,6,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Pomacentrus trichrourus,1,4,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Apogon cyanosoma,1,7,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Eviota guttata,4,1,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Pomacentrus trichrourus,3,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,2,Hezi Buba,Sarah Ohayon,Hezi Buba and Sarah Ohayon - 2,Hezi Buba,Sarah Ohayon,2,B,,,10:35,10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Pomacentrus trichrourus,1,4,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Shahar Ohayon,Yamit Romano,Shahar Ohayon and Yamit Romano - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Hipposcarus harid,1,40,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Hipposcarus harid,1,41,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Siganus argenteus,1,20,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Paracheilinus octotaenia,20,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Hipposcarus harid,1,50,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Siganus argenteus,1,30,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Canthigaster coronata,1,12,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Paracheilinus octotaenia,10,2.5,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,11.3,13,12:49,12:57,29.499017,34.914041,yes,yes,Sandy slope with an occasional stone,S,S,S,S,S,S,S,S,S,SG,SG,SG,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Paracheilinus octotaenia,15,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,,,12:54,12:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,1,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,,,12:54,12:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,10,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,,,12:54,12:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,6,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,,,12:54,12:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Gnatholepis anjerensis,4,1.5,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,A,,,12:54,12:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Trimma barralli,1,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Hipposcarus harid,1,38,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Hipposcarus harid,1,40,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Sufflamen albicaudatus,1,20,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Parupeneus forsskali,1,23,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Variola louti,1,32,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Pseudanthias squamipinnis,60,8,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Parupeneus macronema,20,8,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Hipposcarus harid,2,40,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Parupeneus forsskali,3,20,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Parupeneus macronema,7,20,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Variola louti,1,30,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,12.1,11.5,13:10,13:17,29.499017,34.914041,yes,yes,Sandy slope with garden eels,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Pseudanthias squamipinnis,100,10,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,1,1,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,1,1,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,2,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,1,1,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,10,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,2,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,2,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gorgasia sillneri,10,60,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Gorgasia sillneri,90,70,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-14 00:00:00,3,Hezi Buba,Have Wandel,Hezi Buba and Have Wandel - 3,Hezi Buba,Have Wandel,3,B,,,13:18,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Gnatholepis anjerensis,10,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Chaetodon paucifasciatus,2,14,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Chaetodon paucifasciatus,1,12,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Odonus niger,1,35,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Odonus niger,1,17,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Lethrinus mahsena,1,35,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Lethrinus mahsena,1,37,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Zebrasoma xanthurum,1,13,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Zebrasoma xanthurum,2,12,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Acanthurus nigrofuscus,1,11,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Acanthurus nigrofuscus,1,10,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Acanthurus nigrofuscus,1,13,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Princess,2020-10-15 00:00:00,1,Tal Perevolotsky,Yamit Romano,Tal Perevolotsky and Yamit Romano - 1,Tal Perevolotsky,Yamit Romano,1,A,,,13:03,13:05,,,,,"buttom of the slope, sand with small rich knolls. a little bit of seagrass in the depth",s,s,s,s,G,S,S,G,S,R,S,G,G,S,S,S,G,G,S,S,C,C,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Variola louti,1,35,N,0,,
